id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
59164,0.0,2013-02-04,,1499,,34.75787034,-5.05946318,Omari Muna,0,Internal,Mungimu,Singida,13,2,Singida Rural,Dung'unyi,1,True,GeoData Consultants Ltd,VWC,,,1980,other,other,other,vwc,user-group,unknown,unknown,soft,good,dry,dry,machine dbh,borehole,groundwater,other,other,non functional
43790,0.0,2011-04-16,Go,0,DW,37.28645489,-6.25751593,Kwa Malita,0,Wami / Ruvu,Semuale,Morogoro,5,1,Kilosa,Magubike,380,True,GeoData Consultants Ltd,VWC,,True,1995,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,non functional
29384,7.0,2013-11-03,Germany Republi,1438,CES,37.22288341,-3.20789388,Kwa Stella Allen,0,Pangani,Maseni,Kilimanjaro,3,5,Hai,Machame Kaskazini,15,True,GeoData Consultants Ltd,Water Board,Machame water supply,True,2008,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
33126,0.0,2012-11-12,Netherlands,0,DWE,34.02047281,-3.58253635,Busulwandulu,0,Internal,Mwambuluki,Shinyanga,17,2,Maswa,Dakama,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,fluoride abandoned,fluoride,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
56172,0.0,2011-03-08,African,340,Kuwait,37.621419,-6.13383216,Kwa Juma,0,Wami / Ruvu,Njiapanda,Morogoro,5,6,Mvomero,Diongoya,76,True,GeoData Consultants Ltd,VWC,,True,2010,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,functional
38604,0.0,2011-03-23,Tado,596,Local  technician,38.22288783,-4.79505567,Kwa Arufonsi,0,Pangani,Balangai,Tanga,4,2,Korogwe,Mazinde,100,True,GeoData Consultants Ltd,VWC,Mazinde ngua water s,False,1994,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
41402,0.0,2011-08-07,Si,0,SI,31.64017117,-1.85124796,Kwa Haruna,0,Lake Victoria,Bugarama,Kagera,18,3,Muleba,Muleba,0,True,GeoData Consultants Ltd,VWC,I,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
46248,0.0,2011-06-04,Adb,1754,DWE,34.75224359,-9.05930031,Lutheran Church,0,Rufiji,Itandula,Iringa,11,4,Njombe,Mdandu,55,True,GeoData Consultants Ltd,VWC,sakalenga water supply sche,True,2009,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
10867,5.0,2011-02-18,Plan Int,300,DWE,38.8301054,-7.1438204,Kichala,0,Wami / Ruvu,Marumbo,Pwani,60,33,Kisarawe,Marumbo,1,True,GeoData Consultants Ltd,VWC,Kanga Dam,False,1987,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,unknown,unknown,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
30027,0.0,2013-01-20,Tcrs,1278,TCRS,30.37763738,-5.5519995,Shuleni,0,Lake Tanganyika,Barabara 8,Rukwa,15,1,Mpanda,Mishamo,345,True,GeoData Consultants Ltd,Water authority,,True,1983,india mark ii,india mark ii,handpump,water authority,commercial,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
16121,0.0,2013-02-18,Kalitasi,1470,Kalitasi,37.98470579,-4.22460762,Zahanati,0,Pangani,Mwala,Kilimanjaro,3,3,Same,Vuje,120,True,GeoData Consultants Ltd,VWC,Ntenga Water Supply,True,2002,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
32393,0.0,2012-10-03,Wsdp,0,WSDP,33.36839267,-3.60303316,Kwa Mzee Mwabugali,0,Internal,Nhendegese,Shinyanga,17,7,Shinyanga Urban,Chibe,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,pay per bucket,per bucket,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
45261,1000.0,2011-02-03,Shipo,1625,Shipo,34.99764748,-8.9532049,Kwa Afred Chagavalia,0,Rufiji,Matangini,Iringa,11,4,Njombe,Mahongole,40,True,GeoData Consultants Ltd,VWC,,False,2010,other - rope pump,rope pump,rope pump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump,functional
63794,20.0,2013-03-18,Government Of Tanzania,994,DWE,36.8224232,-3.48678039,Kwa Luka Daudi,0,Pangani,Marurani Kati,Arusha,2,2,Arusha Rural,Nduruma,150,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,1980,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
44849,0.0,2013-01-24,Government Of Tanzania,345,Region water Department,38.62176885,-10.22754484,Kwa Bernadeta Damian,0,Ruvuma / Southern Coast,Chiwangala,Lindi,8,3,Nachingwea,Mnero Miembeni,248,True,GeoData Consultants Ltd,VWC,Mnero Miembeni,False,0,other,other,other,vwc,user-group,never pay,never pay,unknown,unknown,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
3860,0.0,2013-03-15,Government Of Tanzania,983,DWE,36.77894979,-3.53416591,Kanisani,0,Pangani,Masaini,Arusha,2,2,Arusha Rural,Bwawani,200,True,GeoData Consultants Ltd,,Nduruma pipe line,True,1978,other,other,other,parastatal,parastatal,never pay,never pay,soft,good,dry,dry,rainwater harvesting,rainwater harvesting,surface,other,other,non functional
38177,0.0,2011-07-15,Hesawa,0,HESAWA,31.73079275,-2.4081528,Serengeti,0,Lake Victoria,Nyabirere,Kagera,18,8,Chato,Muganza,0,True,GeoData Consultants Ltd,WUA,,True,0,nira/tanira,nira/tanira,handpump,wua,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
58658,0.0,2011-07-28,Government Of Tanzania,0,DWE,0.0,-2e-08,Sokoni,0,Lake Victoria,Watoto,Mwanza,19,6,Geita,Kasamwa,0,True,GeoData Consultants Ltd,VWC,Kasamwa,True,0,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
63934,500.0,2011-03-09,Go,1335,Go,36.86784584,-6.23286952,Ccm,0,Wami / Ruvu,Kati,Morogoro,5,1,Kilosa,Rubeho,150,True,GeoData Consultants Ltd,VWC,Kw,True,1978,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
16837,0.0,2013-01-18,Fini Water,424,Fini Water,38.02506278,-10.55375731,Kwa Makong'Onyo,0,Ruvuma / Southern Coast,Sebuleni,Lindi,8,3,Nachingwea,Kilima Rondo,230,True,GeoData Consultants Ltd,VWC,Kilimarondo,False,1983,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,milky,milky,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
59360,0.0,2012-10-17,Oxfam,0,SIMBA CO,33.21890878,-3.46068125,Shule,0,Lake Victoria,Mwakajala,Shinyanga,17,8,Kishapu,Bunambiu,0,True,GeoData Consultants Ltd,Parastatal,,False,0,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
57486,0.0,2013-01-28,Government Of Tanzania,1362,DWE,30.71605109,-3.63276174,Nyalugoti,0,Lake Tanganyika,Lugimba,Kigoma,16,1,Kibondo,Kibondo Urban,500,True,GeoData Consultants Ltd,VWC,,True,2011,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,improved spring,improved spring,non functional
46449,0.0,2012-10-31,Wfp/tnt/usaid,0,HAPA SINGIDA,34.359263299999995,-3.19766917,Ming'Ongwa Primary Tank 2,0,Internal,Ganalo,Shinyanga,17,6,Meatu,Sakasaka,0,True,GeoData Consultants Ltd,Parastatal,World food program,True,0,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
42260,0.0,2011-04-06,Quick,0,Gover,36.50705986,-6.39295033,Kwa Sosi,0,Wami / Ruvu,Kawawa,Dodoma,1,1,Mpwapwa,Vinghawe,0,True,GeoData Consultants Ltd,VWC,,True,0,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
5744,0.0,2011-07-10,Hesawa,0,DWE,31.43722807,-1.19897064,Kwakarol,0,Lake Victoria,Kashozi B,Kagera,18,7,Misenyi,Kassambya,0,True,GeoData Consultants Ltd,VWC,,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
40507,0.0,2013-01-20,Dwsp,0,DWE,0.0,-2e-08,Idahilo,0,Lake Victoria,Itilima,Shinyanga,17,1,Bariadi,Lugulu,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
13041,0.0,2012-10-12,Rwssp,0,DWE,32.35038231,-4.06892628,Kwa Elias Mtina,0,Lake Tanganyika,Ngokolo C,Shinyanga,17,3,Kahama,Kisuke,0,,GeoData Consultants Ltd,,,True,0,other,other,other,wug,user-group,unknown,unknown,milky,milky,enough,enough,shallow well,shallow well,groundwater,other,other,functional
50883,0.0,2011-07-22,Tasaf,1192,DWE,32.91717305,-1.93293506,School,0,Lake Victoria,Kongo,Mwanza,19,1,Ukerewe,Ilangala,1000,,GeoData Consultants Ltd,,,True,2011,other,other,other,other,other,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
31488,0.0,2012-11-05,Government Of Tanzania,0,Central government,33.12492069,-4.86132602,Shuleni,0,Lake Tanganyika,Idete,Tabora,14,3,Uyui,Isikizya,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
66502,0.0,2012-10-21,Hsw,1269,HSW,34.04524917,-1.67434108,Miembeni,0,Lake Victoria,Kwigina,Mara,20,3,Musoma Rural,Muriaza,250,,GeoData Consultants Ltd,VWC,,True,1991,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
53709,1200.0,2013-01-20,Government Of Tanzania,1325,DWE,30.28575928,-4.47190063,Kwa Hebroni,0,Lake Tanganyika,Mkesha B,Kigoma,16,2,Kasulu,Nyakitonto,350,True,GeoData Consultants Ltd,Water authority,Nyarubano,True,2011,gravity,gravity,gravity,water board,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
58030,0.0,2011-03-08,Government Of Tanzania,305,DWE,35.89688912,-8.59832196,Kwakikana,0,Rufiji,Idalikilo,Morogoro,5,3,Kilombero,Chita,200,True,GeoData Consultants Ltd,,,True,2002,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
51444,0.0,2013-03-18,,1292,,36.73444346,-3.41561726,Tanesco,0,Pangani,Laiza,Arusha,2,3,Arusha Rural,Moshono,930,False,GeoData Consultants Ltd,Water Board,G,,2000,gravity,gravity,gravity,water board,user-group,never pay,never pay,unknown,unknown,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
36092,500.0,2011-10-04,Unicef,1510,DWE,34.58376081,-8.98637288,Kwafredrick Chaula,0,Rufiji,Mgeduli,Iringa,11,4,Njombe,Usuka,90,True,GeoData Consultants Ltd,WUA,wanging'ombe water supply s,True,1978,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
65135,0.0,2013-02-14,Nyeisa,1316,Nyeisa,34.27247841,-1.71813115,Kete Nyeisa,0,Lake Victoria,Nyabuchegeche,Mara,20,2,Serengeti,Kenyamonta,30,,GeoData Consultants Ltd,Other,,False,2008,other - rope pump,rope pump,rope pump,other,other,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
31157,0.0,2013-02-16,Dwsp,0,DWE,0.0,-2e-08,Igolola,0,Lake Victoria,Busumagu,Mwanza,17,1,Magu,Nkungulu,0,,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
6109,0.0,2011-03-03,District Council,26,DWE,38.99894048,-5.38888072,Kibazi Mnazi Mmoja,150,Pangani,Boza,Tanga,4,5,Pangani,Kimang'a,50,True,GeoData Consultants Ltd,Water authority,Boza water supply,False,2008,submersible,submersible,submersible,water authority,commercial,pay monthly,monthly,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
4782,0.0,2011-07-28,Hesawa,0,DWE,30.78931168,-1.4086111,Mansuri,0,Lake Victoria,Kashanda,Kagera,18,1,Karagwe,Kyerwa,0,True,GeoData Consultants Ltd,WUG,Kagenyi water sup,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
41011,0.0,2011-04-02,Kkkt,0,KKKT,32.72160558,-9.08779558,Simkonda,0,Lake Rukwa,Ihunji,Mbeya,12,6,Mbozi,Ihanda,0,True,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
60361,0.0,2011-08-07,,0,,31.80473402,-1.34518585,Ahamjuju,0,Lake Victoria,Magoti,Kagera,18,6,Bukoba Urban,Kibeta,0,True,GeoData Consultants Ltd,VWC,,False,0,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
48458,0.0,2013-01-30,,1366,,34.95730858,-4.97601592,Mankumbi Primary,0,Internal,Mankumbi,Singida,13,2,Singida Rural,Siuyu,1,True,GeoData Consultants Ltd,VWC,,,2010,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,functional
33759,0.0,2011-03-05,Government Of Tanzania,1044,DWE,38.33503378,-4.4409077,Kwa Baraka,0,Pangani,Bangui,Tanga,4,1,Lushoto,Mbaramo,1,True,GeoData Consultants Ltd,VWC,Shagai streem,True,2005,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
65158,0.0,2013-03-18,Private Individual,1007,Billy Phillips,37.10883039,-3.29787364,Billy Philips Well F,0,Pangani,Embukoi,Kilimanjaro,3,7,Siha,Siha Kati,1,True,GeoData Consultants Ltd,Trust,,True,2008,india mark ii,india mark ii,handpump,trust,commercial,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
58967,0.0,2012-11-29,Nyamongo Gold Mining,1454,Nyamongo Gold mining,34.58931858,-1.43416974,Center,0,Lake Victoria,Kuruya,Mara,20,1,Tarime,Nyarokoba,750,True,GeoData Consultants Ltd,,,True,2012,other - play pump,other handpump,handpump,vwc,user-group,unknown,unknown,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
51631,2800.0,2011-03-01,Government Of Tanzania,1517,Gover,35.87301424,-7.73975548,none,0,Rufiji,Lugalo,Iringa,11,7,Kilolo,Irole,20,True,GeoData Consultants Ltd,VWC,lugalo,True,2001,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
60676,0.0,2011-08-02,The Desk And Chair Foundat,0,The desk and chair foundat,33.39302929,-3.06139355,Mibanga,0,Lake Victoria,Mibanga,Mwanza,19,4,Kwimba,Mwang'halanga,0,True,GeoData Consultants Ltd,VWC,,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
6698,20.0,2011-03-09,Government Of Tanzania,197,DWE,38.69595266,-5.25152483,Tridep,0,Pangani,Kwemgobe,Tanga,4,3,Muheza,Kwafungo,400,True,GeoData Consultants Ltd,VWC,,False,1983,afridev,afridev,handpump,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
24368,0.0,2013-01-29,Fini Water,373,Fini Water,38.76457253,-10.36842747,Kwa Mzee Thabit,0,Ruvuma / Southern Coast,Kilimanihewa,Lindi,8,3,Nachingwea,Nambambo,407,True,GeoData Consultants Ltd,VWC,,False,0,other,other,other,vwc,user-group,never pay,never pay,unknown,unknown,dry,dry,shallow well,shallow well,groundwater,other,other,non functional
25931,0.0,2013-01-30,Government Of Tanzania,1292,Government,30.03086943,-4.77408519,Kwa Ally Sendeka,0,Lake Tanganyika,Kasangezi,Kigoma,16,2,Kasulu,Rusesa,640,True,GeoData Consultants Ltd,Water authority,Kanenge,True,1976,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
41599,10.0,2013-07-03,Germany Republi,1415,CES,37.13731589,-3.22246087,Area 9 Namba 11,0,Pangani,Nsongoro,Kilimanjaro,3,5,Hai,Masama Magharibi,20,True,GeoData Consultants Ltd,Water Board,Losaa-Kia water supply,True,1999,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
109,0.0,2012-10-17,Government Of Tanzania,0,DWE,33.70164701,-4.77534553,Kwa Magida,0,Internal,Buhekela,Tabora,14,2,Igunga,Igoweko,0,True,GeoData Consultants Ltd,Water authority,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,milky,milky,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
52805,0.0,2011-07-20,Hesawa,0,DWE,31.74600678,-1.4912553999999998,Kwa Kanywere,0,Lake Victoria,Nyakibanga,Kagera,18,2,Bukoba Rural,Katerero,0,True,GeoData Consultants Ltd,VWC,WAUSA,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
45123,250.0,2013-02-01,Government Of Tanzania,1097,Government,30.21021227,-4.7839398,Zahanati,0,Lake Tanganyika,Brebda B,Kigoma,16,2,Kasulu,Rungwe Mpya,450,True,GeoData Consultants Ltd,Water authority,,True,1975,ksb,submersible,submersible,water board,user-group,pay monthly,monthly,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
2550,0.0,2011-03-13,Mkinga Distric Coun,0,DWE,39.17185402,-4.765821900000001,Kwa Hamza,0,Pangani,Moa,Tanga,4,8,Mkinga,Moa,1,True,GeoData Consultants Ltd,VWC,Zingibali,True,2009,submersible,submersible,submersible,vwc,user-group,never pay,never pay,salty,salty,enough,enough,other,other,unknown,communal standpipe multiple,communal standpipe,functional
54169,0.0,2011-03-14,District Council,50,DWE,38.98913637,-5.40542036,Shule Ya Sekondari Boza,0,Pangani,Mkoma,Tanga,4,5,Pangani,Pangani Mashariki,50,False,GeoData Consultants Ltd,Private operator,,False,1980,submersible,submersible,submersible,private operator,commercial,never pay,never pay,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
